bias_z,frequency_ghz,mean_centered_abs_response
# Source: Zhang et al., Phys. Rev. Applied 24, 034003 (2025), Fig. 2 data.
# Dataset: https://doi.org/10.5281/zenodo.16791932 (CC BY 4.0).
# Modified: file-wise mean subtraction, absolute value, and restriction to the two comparison windows.
0.79,4.310000,3.56489463428
0.79,4.305000,1.16293964482
0.79,4.300000,4.89635254118
0.79,4.295000,6.48937745258
0.79,4.290000,1.63210234642
0.79,4.285000,2.64921423528
0.79,4.280000,5.16155927178
0.79,4.275000,3.79338211818
0.79,4.270000,0.343640951279
0.79,4.265000,3.74653087358
0.79,4.260000,2.37037432538
0.79,4.255000,6.85737301028
0.79,4.250000,0.642508836721
0.79,4.245000,1.59081153598
0.79,4.240000,0.696397119679
0.79,4.235000,0.0117883278786
0.79,4.230000,1.58533193198
0.79,4.225000,2.36192695908
0.79,4.220000,3.37420400158
0.79,4.215000,2.89928759638
0.79,4.210000,0.492678331721
0.79,4.205000,3.60544332718
0.79,4.200000,1.68060048618
0.79,4.195000,3.59444734948
0.79,4.190000,0.183184780279
0.79,4.185000,1.78451957108
0.79,4.180000,2.94135646888
0.79,4.175000,5.45921789308
0.79,4.170000,3.20188914938
0.79,4.165000,4.68250743748
0.79,4.160000,4.19996762348
0.79,4.155000,2.01590028208
0.79,4.150000,1.68807637532
0.79,4.145000,2.79992104588
0.79,4.140000,1.53483451428
0.79,4.135000,4.44560999518
0.79,4.135000,4.42397325593
0.79,4.130000,3.96802638623
0.79,4.125000,9.69833238983
0.79,4.120000,7.98040987393
0.79,4.115000,2.42070417883
0.79,4.110000,1.69416655173
0.79,4.105000,5.33417237673
0.79,4.100000,0.537442337632
0.79,4.095000,0.379724490468
0.79,4.090000,0.114426914868
0.79,4.085000,1.62535985553
0.79,4.080000,0.787168004932
0.79,4.075000,1.62356759107
0.79,4.070000,0.381667462368
0.79,4.065000,1.77162150893
0.79,4.060000,0.334739238268
0.79,4.055000,3.73120811247
0.79,4.050000,3.34965234457
0.79,4.045000,0.707564043068
0.79,4.040000,1.37606491567
0.79,4.035000,5.00712296253
0.79,4.030000,2.60842711457
0.79,4.025000,1.52584134493
0.79,4.020000,2.89197237863
0.79,4.015000,1.94942859483
0.79,4.010000,0.566449816132
0.79,4.005000,0.323384812132
0.79,4.000000,0.692898646468
0.79,3.995000,0.685913058168
0.79,3.990000,6.01777016317
0.79,3.985000,0.776300088632
0.79,3.980000,2.08902584677
0.79,3.975000,1.39362086117
0.79,3.970000,3.13152523353
0.79,3.965000,1.57948215827
0.79,3.960000,0.146635592532
0.79,3.955000,0.754236151032
0.79,3.950000,1.87331491813
0.79,3.945000,0.554199974632
0.79,3.940000,2.47456842527
0.79,3.935000,2.71777724007
0.79,3.930000,1.33863710857
0.79,3.925000,0.460540560368
0.79,3.920000,1.51537619303
0.79,3.915000,0.450583171068
0.79,3.910000,0.570116647468
0.79,3.905000,0.348387156332
0.79,3.900000,4.74375055213
0.79,3.895000,1.64367391913
0.79,3.890000,0.768884551932
0.79,3.885000,0.167529334368
0.79,3.880000,1.99790387053
0.79,3.875000,1.70427124913
0.79,3.870000,2.30146454873
0.79,3.865000,4.30398438003
0.79,3.860000,0.709225026232
0.79,3.855000,3.09219534463
0.79,3.850000,2.91305253883
0.79,3.845000,0.652440904732
0.79,3.840000,2.37581847953
0.79,3.835000,0.347312357468
0.79,3.830000,0.407806817068
0.79,3.825000,1.29623890857
0.79,3.820000,1.70373572803
0.79,3.815000,0.593360174168
0.79,3.810000,3.87578577123
0.79,3.805000,0.303746192832
0.79,3.800000,0.693652794768
0.79,3.795000,0.113571851532
0.79,3.790000,1.91258044103
0.79,3.785000,2.06279190633
0.79,3.780000,4.12930516653
0.79,3.775000,18.0800424647
0.79,3.770000,30.8717966957
0.79,3.765000,29.1360010127
0.79,3.760000,15.3277477324
0.79,3.755000,2.35297679197
0.79,3.750000,1.47194679107
0.79,3.745000,0.700724921168
0.79,3.740000,0.0447844829323
0.79,3.735000,4.33598384217
0.79,3.730000,1.80267741397
0.79,3.725000,0.309483850232
0.79,3.720000,3.18156409387
0.79,3.715000,2.47826134717
0.79,3.710000,1.86390165097
0.79,3.705000,2.28577166097
0.79,3.700000,5.21326600537
0.79,3.695000,5.83434594127
0.79,3.690000,1.69343363427
0.79,3.685000,3.59725685217
0.79,3.680000,2.75230569457
0.79,3.675000,0.0840679244323
0.79,3.670000,0.302109487168
0.79,3.665000,0.504924684068
0.79,3.660000,0.225360415968
0.79,3.655000,0.397112524168
0.79,3.650000,0.150133404132
0.79,3.645000,4.10292428303
0.79,3.640000,1.82214432787
0.79,3.635000,1.23223613947
0.79,3.630000,1.15099942217
0.79,3.625000,3.15149829597
0.79,3.620000,2.00936691727
0.79,3.615000,2.27755087087
0.79,3.610000,2.74221117167
0.79,3.605000,0.429554594232
0.80,4.445000,2.23492741928
0.80,4.440000,4.89988476138
0.80,4.435000,1.17515376768
0.80,4.430000,2.85301759868
0.80,4.425000,2.03810817048
0.80,4.420000,3.30053444548
0.80,4.415000,2.51549008208
0.80,4.410000,0.172933497821
0.80,4.405000,3.85595902758
0.80,4.400000,1.20778482642
0.80,4.395000,3.96534150678
0.80,4.390000,4.23890735522
0.80,4.385000,3.30921102888
0.80,4.380000,0.551114084621
0.80,4.375000,2.16330413048
0.80,4.370000,1.48265389658
0.80,4.365000,2.63354378938
0.80,4.360000,1.50656998798
0.80,4.355000,2.61528999588
0.80,4.350000,0.00418981287859
0.80,4.345000,3.41117489088
0.80,4.340000,3.73777302588
0.80,4.335000,4.04917221808
0.80,4.330000,4.86338418808
0.80,4.325000,0.804534303679
0.80,4.320000,0.767064608279
0.80,4.315000,0.0786271923214
0.80,4.310000,0.151335325721
0.80,4.305000,4.20713827622
0.80,4.300000,5.87479885868
0.80,4.295000,0.326873764479
0.80,4.290000,1.17362994758
0.80,4.285000,3.36077327528
0.80,4.280000,5.79203202188
0.80,4.275000,3.96849591238
0.80,4.270000,3.55941845008
0.80,4.265000,2.72947544122
0.80,4.260000,0.963354629579
0.80,4.255000,5.43801380918
0.80,4.250000,0.241267580479
0.80,4.245000,1.96300813038
0.80,4.240000,3.65867669578
0.80,4.235000,3.52205192418
0.80,4.230000,6.52888745288
0.80,4.225000,3.93150849078
0.80,4.220000,5.19634077858
0.80,4.215000,4.82246198528
0.80,4.210000,4.46581410198
0.80,4.205000,6.23688456518
0.80,4.200000,1.33666541888
0.80,4.195000,2.45370320078
0.80,4.190000,0.881274380379
0.80,4.185000,0.114669055579
0.80,4.180000,3.76358454068
0.80,4.175000,6.27899088058
0.80,4.170000,3.08158094108
0.80,4.165000,4.88922293168
0.80,4.160000,4.84377854098
0.80,4.155000,4.93408952028
0.80,4.150000,1.17431345968
0.80,4.145000,0.884178820879
0.80,4.140000,68.3596950208
0.80,4.135000,4.90012516768
0.80,4.135000,1.84049724433
0.80,4.130000,0.998605326432
0.80,4.125000,7.91686420453
0.80,4.120000,5.03481221683
0.80,4.115000,4.26349124813
0.80,4.110000,1.42231704243
0.80,4.105000,3.12477395353
0.80,4.100000,2.37544778903
0.80,4.095000,2.26149164867
0.80,4.090000,0.407775653068
0.80,4.085000,4.49040090153
0.80,4.080000,0.777717831632
0.80,4.075000,3.46405801847
0.80,4.070000,2.59109860253
0.80,4.065000,0.171904903032
0.80,4.060000,2.33060032657
0.80,4.055000,2.61661134013
0.80,4.050000,2.79074139607
0.80,4.045000,0.731637558468
0.80,4.040000,3.37471840603
0.80,4.035000,4.81735949233
0.80,4.030000,1.20688972503
0.80,4.025000,0.266245264532
0.80,4.020000,0.582074841268
0.80,4.015000,4.08153665643
0.80,4.010000,1.62709318433
0.80,4.005000,1.17371880843
0.80,4.000000,2.45313184047
0.80,3.995000,1.19280004523
0.80,3.990000,1.36922162413
0.80,3.985000,3.76828790923
0.80,3.980000,5.33855740013
0.80,3.975000,0.760419509932
0.80,3.970000,6.09865882373
0.80,3.965000,1.84965411883
0.80,3.960000,0.527845103468
0.80,3.955000,0.573738616032
0.80,3.950000,1.16615415523
0.80,3.945000,0.183751654632
0.80,3.940000,1.86903678267
0.80,3.935000,0.917521834268
0.80,3.930000,0.979158844868
0.80,3.925000,1.87262384753
0.80,3.920000,3.72600992793
0.80,3.915000,1.59420623417
0.80,3.910000,0.0918801718323
0.80,3.905000,1.60588064607
0.80,3.900000,0.951361009732
0.80,3.895000,0.882365918968
0.80,3.890000,2.76160118037
0.80,3.885000,1.18543069643
0.80,3.880000,2.02681970953
0.80,3.875000,0.294141500232
0.80,3.870000,3.01503499257
0.80,3.865000,0.839096307368
0.80,3.860000,3.78366277833
0.80,3.855000,1.38669806637
0.80,3.850000,0.361775188768
0.80,3.845000,0.819859673332
0.80,3.840000,1.04561084833
0.80,3.835000,1.13234789493
0.80,3.830000,3.32301419023
0.80,3.825000,0.718796806232
0.80,3.820000,1.05183153687
0.80,3.815000,0.0452817865677
0.80,3.810000,0.646503409068
0.80,3.805000,0.788291582168
0.80,3.800000,1.93675073237
0.80,3.795000,1.64675203813
0.80,3.790000,0.0901846500677
0.80,3.785000,4.01514438977
0.80,3.780000,0.939371719932
0.80,3.775000,0.946677354532
0.80,3.770000,0.0661801566677
0.80,3.765000,1.31673699977
0.80,3.760000,0.283441576168
0.80,3.755000,1.21388451317
0.80,3.750000,1.72302843483
0.80,3.745000,0.916927291732
0.80,3.740000,2.00250245203
0.80,3.735000,5.89192929553
0.80,3.730000,18.7352443577
0.80,3.725000,32.0559489817
0.80,3.720000,30.7971062847
0.80,3.715000,18.2243119457
0.80,3.710000,2.56314856083
0.80,3.705000,2.56740075877
0.80,3.700000,2.64586777807
0.80,3.695000,4.16040386957
0.80,3.690000,4.20407278807
0.80,3.685000,2.55143345187
0.80,3.680000,2.24174574447
0.80,3.675000,3.02421924393
0.80,3.670000,0.934522002968
0.80,3.665000,0.455408166032
0.80,3.660000,0.203607788432
0.80,3.655000,0.880254229232
0.80,3.650000,0.896938204068
0.80,3.645000,0.769019849568
0.80,3.640000,2.03218623557
0.80,3.635000,0.622663683568
0.80,3.630000,1.18585727927
0.80,3.625000,0.744733672568
0.80,3.620000,3.99923869847
0.80,3.615000,4.98027563477
0.80,3.610000,3.62248559267
0.80,3.605000,0.852166990532
